APOGEE_ID,TEFF,TEFF_ERR,LOGG,LOGG_ERR,FE_H,FE_H_ERR,MG_FE,MG_FE_ERR,C_FE,C_FE_ERR,N_FE,N_FE_ERR,AL_FE,AL_FE_ERR,CA_FE,CA_FE_ERR,O_FE,O_FE_ERR,CE_FE,CE_FE_ERR,ND_FE,ND_FE_ERR,logAge,logAgeErr,age,KIC_ID,SNR,EVO_STATE
2M19090386+4322404,4844.908,4.354,2.564,0.008,-0.352,0.001,0.069000006,0.003,-0.055999994,0.003,0.191,0.0037416576,0.283,0.0014142137,0.07499999,0.003,0.097,0.003,-0.376,0.0014142137,0.037999988,0.0014142137,0.7371940744424275,0.05848690525518294,5.460018,7670794.0,256.18405,2.0
2M19051719+4329438,5038.073,2.929,2.956,0.004,-0.17,0.001,0.004999995,0.00244949,-0.21100001,0.0033166248,0.338,0.0033166248,0.241,0.0014142137,0.042999998,0.00244949,0.013999999,0.00244949,0.047,0.0014142137,0.149,0.0014142137,-0.02900774161950799,0.06214398113732744,0.935389,7739685.0,483.48932,2.0
2M19120267+4327431,4773.47,1.869,2.633,0.004,-0.226,0.001,0.04699999,0.0017320508,-0.030000016,0.00244949,0.199,0.00244949,0.254,0.0014142137,0.055999994,0.0017320508,0.052,0.0017320508,-0.026000008,0.0014142137,0.24499999,0.0014142137,0.780704475456271,0.0701659355117392,6.035378,7743176.0,490.19968,2.0
2M19124404+4324534,4779.419,1.441,2.602,0.003,-0.029,0.001,-0.032,0.0017320508,-0.177,0.00244949,0.356,0.00244949,0.251,0.0014142137,0.031999998,0.0017320508,0.096,0.0017320508,0.019,0.0014142137,0.107,0.0014142137,0.4737681850377589,0.03056898319761467,2.976927,7743539.0,611.39813,2.0
2M19185126+4328299,4781.125,6.531,3.014,0.009,-0.005,0.002,-0.02,0.0045825755,-0.088999994,0.00489898,0.368,0.00489898,0.14,0.0028284274,-0.039,0.0045825755,-0.044,0.0045825755,-0.169,0.0028284274,0.096,0.0028284274,0.3337746353254439,0.06000407696202634,2.156625,7747060.0,151.328,2.0
2M19404035+4325197,4740.961,6.25,2.652,0.012,-0.127,0.002,0.022000007,0.0041231057,-0.054999992,0.0041231057,0.245,0.0041231057,0.176,0.0028284274,0.003000006,0.0041231057,0.025000006,0.0041231057,0.0050000027,0.0028284274,0.067,0.0028284274,0.6000919851175679,0.03879634767361172,3.981915,7763313.0,131.81395,2.0
2M19415391+4329186,4860.394,2.371,2.9,0.004,0.027,0.001,-0.014,0.0017320508,-0.066,0.0017320508,0.345,0.00244949,0.184,0.0014142137,-0.015000001,0.0017320508,-0.022,0.0017320508,-0.15699999,0.0014142137,0.221,0.0014142137,-0.07430175413744385,0.08445085880951407,0.842749,7764361.0,406.90723,2.0
2M19075087+4331313,4601.793,1.938,2.723,0.004,0.141,0.001,-0.009000003,0.0017320508,0.009000003,0.0017320508,0.284,0.0017320508,0.146,0.0014142137,-0.010000005,0.0017320508,0.002000004,0.0017320508,-0.15900001,0.0014142137,0.13999999,0.0014142137,0.677699093665281,0.04709321296259054,4.76101,7809908.0,310.10443,2.0
2M19250515+4335467,4682.277,4.652,2.566,0.009,-0.075,0.001,0.042000003,0.0033166248,-0.013999999,0.0037416576,0.067,0.0037416576,0.25300002,0.0014142137,0.002000004,0.0033166248,0.09200001,0.0037416576,-0.09899999,0.0014142137,-0.126,0.0014142137,1.196764944530408,0.08486311939755176,15.731312,7820868.0,169.71623,2.0
2M19414321+4334497,5014.287,8.221,2.924,0.012,-0.32,0.002,0.08499999,0.00489898,-0.027999997,0.0053851646,0.29999998,0.006,0.25199997,0.0022360682,0.058,0.00489898,-0.09800002,0.00489898,0.16199999,0.0022360682,-0.31700003,0.0028284274,-0.02116510954096819,0.068792909116325,0.952434,7833491.0,182.65132,2.0
2M19562576+4333125,4819.203,2.036,2.887,0.003,-0.038,0.001,-0.059000004,0.0017320508,-0.145,0.00244949,0.204,0.00244949,0.13599999,0.0014142137,0.009999998,0.0017320508,-0.028,0.0017320508,0.19600001,0.0014142137,0.147,0.0014142137,0.2593879104465565,0.02173554092325918,1.817138,7847816.0,460.34207,2.0
2M19565550+4330561,4969.777,8.593,2.848,0.012,-0.088,0.002,0.0019999966,0.00489898,-0.605,0.006,0.608,0.006,0.205,0.0028284274,0.046,0.00489898,-0.068,0.00489898,0.12900001,0.0028284274,0.213,0.0028284274,-0.2317704904781262,0.10573694098687207,0.586448,7848354.0,150.47131,2.0
2M19395038+4340202,4809.471,3.605,2.782,0.006,0.047,0.001,-0.042999998,0.00244949,-0.181,0.00244949,0.262,0.003,0.208,0.0014142137,0.033,0.00244949,-0.088,0.00244949,0.124000005,0.0014142137,0.054000005,0.0014142137,0.2227726397356158,0.015671972886160717,1.670216,7900441.0,260.97806,2.0
2M19401193+4337080,4715.859,2.8,2.627,0.005,-0.084,0.001,-0.023000002,0.00244949,-0.057000004,0.00244949,0.234,0.003,0.21399999,0.0014142137,0.0040000007,0.00244949,-0.023000002,0.00244949,0.018,0.0014142137,0.081,0.0014142137,0.5250025422934526,0.09382302587880653,3.349674,7900733.0,298.24054,2.0
2M19483344+4339297,4846.681,6.794,2.491,0.013,-0.321,0.002,0.01000002,0.0041231057,-0.023999989,0.0046904157,0.15500002,0.0046904157,0.20000002,0.0022360682,0.027999997,0.0041231057,0.04100001,0.0041231057,0.043000013,0.0028284274,-0.141,0.0028284274,0.3584309545069587,0.12600623811105247,2.282606,7908059.0,166.25443,2.0
2M19381095+4345499,4599.338,3.397,2.714,0.006,0.189,0.001,-0.022,0.00244949,0.0059999973,0.00244949,0.30800003,0.00244949,0.15699999,0.0014142137,-0.00999999,0.00244949,-0.033999994,0.00244949,-0.113,0.0014142137,0.07700001,0.0014142137,0.8204012152820189,0.10510009064843001,6.613041,7967898.0,178.11063,2.0
2M19482217+4345097,4849.553,4.529,2.936,0.007,0.073,0.001,-0.066,0.00244949,-0.095,0.00244949,0.25599998,0.003,0.155,0.0014142137,-0.011999998,0.00244949,-0.031,0.00244949,0.065,0.0014142137,0.105000004,0.0014142137,0.3437737990571597,0.02029284263699181,2.206855,7976420.0,215.58453,2.0
2M18472487+4353280,4833.29,1.052,3.072,0.001,0.204,0.001,-0.026999995,0.0017320508,-0.048999995,0.0017320508,0.503,0.0017320508,0.201,0.0014142137,-0.024999991,0.0017320508,-0.0119999945,0.0017320508,-0.225,0.0014142137,0.276,0.0014142137,-0.1576079619353021,0.023650611232601673,0.695652,8007217.0,823.7327,2.0
2M18574167+4405419,4833.353,5.099,2.656,0.01,-0.292,0.001,0.039000005,0.0037416576,-0.095,0.0037416576,0.22999999,0.004358899,0.281,0.0014142137,0.03999999,0.0037416576,0.06799999,0.0037416576,0.12799999,0.0014142137,0.082,0.0014142137,0.5488290185553248,0.08149842327029329,3.53858,8148993.0,213.49109,2.0
2M19260322+4401297,4755.482,2.522,2.363,0.006,-0.301,0.001,0.04699999,0.00244949,0.129,0.00244949,0.337,0.00244949,0.238,0.0014142137,0.020999998,0.00244949,0.0119999945,0.00244949,0.871,0.0014142137,-0.951,0.0014142137,0.4160280699277263,0.06203753409507698,2.606322,8164977.0,342.1276,2.0
2M19231486+4406148,5089.347,8.756,2.949,0.013,-0.272,0.002,0.037000015,0.0053851646,-0.176,0.0067082043,0.22300002,0.0067082043,0.19200002,0.0022360682,0.04600002,0.0053851646,-0.072,0.0053851646,0.09900002,0.0028284274,0.0150000155,0.0028284274,-0.11640555922760425,0.06390167133142051,0.764882,8230578.0,178.90413,2.0
2M19412709+4409097,4893.201,2.202,2.644,0.004,-0.358,0.001,0.066000015,0.00244949,-0.048999995,0.00244949,0.272,0.0033166248,0.28500003,0.0014142137,0.056000024,0.00244949,0.060000002,0.00244949,0.15400001,0.0014142137,0.093000025,0.0014142137,0.42937659005619644,0.10319582739070585,2.687674,8243725.0,549.74994,2.0
2M19463143+4406467,4910.0,6.348,2.706,0.011,-0.397,0.001,0.08900002,0.0037416576,-0.012999982,0.004358899,0.21400002,0.004358899,0.23700002,0.0014142137,0.081,0.0037416576,0.17700002,0.0037416576,-0.21200001,0.0022360682,-0.22099996,0.0022360682,0.38953693755147023,0.059427987972143055,2.452093,8247851.0,203.8549,2.0
2M19572569+4410143,4793.101,4.412,2.675,0.008,-0.041,0.001,-0.049000002,0.00244949,-0.110999994,0.00244949,0.21900001,0.003,0.139,0.0014142137,0.039,0.00244949,-0.037,0.00244949,0.019000001,0.0014142137,0.22800002,0.0014142137,0.3131627127144928,0.06887890747520038,2.056661,8258595.0,204.33678,2.0
2M19592289+4408304,4764.883,2.65,2.83,0.005,-0.043,0.001,-0.018999998,0.0017320508,-0.042,0.0017320508,0.249,0.00244949,0.161,0.0014142137,-0.003999997,0.0017320508,-0.058000002,0.0017320508,-0.061999995,0.0014142137,0.069000006,0.0014142137,0.4159717449402489,0.02645729561789887,2.605984,8260453.0,321.26932,2.0
2M19442398+4417281,4801.109,3.834,2.736,0.007,-0.134,0.001,-0.003999993,0.00244949,-0.073,0.003,0.209,0.003,0.174,0.0014142137,0.038000003,0.00244949,-0.024999991,0.00244949,0.106000006,0.0014142137,0.075,0.0014142137,0.5726985466622518,0.04577342397442173,3.73851,8312170.0,255.10205,2.0
2M19440539+4423418,4790.211,4.18,2.762,0.007,0.082,0.001,-0.05,0.00244949,-0.34399998,0.00244949,0.569,0.003,0.138,0.0014142137,-0.011,0.00244949,-0.057000004,0.00244949,0.088,0.0014142137,0.361,0.0014142137,0.3969382397042198,0.11703101379892769,2.49424,8377727.0,219.51685,2.0
2M19442310+4421488,4689.873,3.004,2.733,0.005,0.051,0.001,0.026,0.00244949,-0.228,0.00244949,0.442,0.003,0.24599999,0.0014142137,0.020999998,0.00244949,0.006000001,0.00244949,0.068,0.0014142137,0.215,0.0014142137,0.3113174407102745,0.08163476430197132,2.047941,8377969.0,261.50748,2.0
2M19464518+4420074,4629.998,1.367,2.673,0.003,0.03,0.001,-0.042,0.0017320508,-0.111,0.0017320508,0.405,0.0017320508,0.120000005,0.0014142137,0.0040000025,0.0017320508,-0.042,0.0017320508,0.007999999,0.0014142137,0.074999996,0.0014142137,0.738147755409176,0.10931516037817125,5.472021,8379961.0,531.21606,2.0
2M18492457+4432239,4869.631,3.553,2.597,0.007,,,,,,,,,,,,,,,,,,,0.7913493938551803,0.08730346076752776,6.185138,8475872.0,351.92462,2.0
2M19425300+4434338,4754.002,6.328,2.793,0.011,0.025,0.002,0.003999999,0.0045825755,-0.038000003,0.00489898,0.303,0.00489898,0.262,0.0028284274,0.021999998,0.0045825755,-0.038000003,0.0045825755,0.050000004,0.0028284274,-0.126,0.0028284274,0.23178398329082106,0.06049656012055342,1.705234,8506096.0,134.52977,2.0
2M20000175+4434477,5057.627,5.071,2.856,0.008,-0.57,0.002,0.29299998,0.0041231057,0.023000002,0.0057445625,0.383,0.0057445625,0.417,0.0022360682,0.213,0.0041231057,0.295,0.0041231057,-0.416,0.0028284274,0.11199999,0.0028284274,-0.06354909402297476,0.06106264622563879,0.863875,8522050.0,324.8462,2.0
2M19210796+4437273,4670.94,1.2,2.6,0.002,-0.017,0.001,-0.037,0.0017320508,-0.044,0.0017320508,0.10700001,0.00244949,0.163,0.0014142137,-0.0019999985,0.0017320508,0.007000001,0.0017320508,-0.117,0.0014142137,0.30699998,0.0014142137,0.6890249206886052,0.05218185944570786,4.886804,8555914.0,627.32916,2.0
2M19265502+4436285,4445.399,1.771,2.591,0.005,0.257,0.001,0.00999999,0.00244949,0.06999999,0.00244949,0.23699999,0.00244949,0.125,0.0014142137,0.00999999,0.00244949,0.0069999993,0.00244949,-0.182,0.0014142137,0.14899999,0.0014142137,0.8756962008069836,0.14699891838480428,7.510973,8559852.0,212.56924,2.0
2M19285951+4441373,4611.205,3.288,2.71,0.006,0.113,0.001,-0.022999994,0.00244949,-0.037999995,0.00244949,0.285,0.00244949,0.157,0.0014142137,0.0060000047,0.00244949,-0.004999995,0.00244949,-0.505,0.0014142137,0.098,0.0014142137,0.7535753227141851,0.06820758464140644,5.669899,8561126.0,190.10881,2.0
2M19291104+4441085,4820.294,3.52,2.826,0.006,0.061,0.001,-0.001000002,0.00244949,-0.114,0.00244949,0.45700002,0.00244949,0.223,0.0014142137,0.014000002,0.00244949,-0.0020000003,0.00244949,-0.135,0.0014142137,0.24799998,0.0014142137,0.12024216145509037,0.06643774550735214,1.318992,8561238.0,257.13272,2.0
2M19422579+4436400,4738.828,4.278,2.675,0.008,-0.099,0.001,-0.002000004,0.0033166248,-0.044000007,0.0033166248,0.213,0.0037416576,0.213,0.0014142137,0.023999996,0.0033166248,0.009999998,0.0033166248,0.026,0.0014142137,0.169,0.0014142137,0.7935399997107824,0.060401467081265627,6.216415,8570254.0,205.3308,2.0
2M19430724+4437348,4948.218,4.654,2.664,0.008,-0.402,0.001,0.029000014,0.003,-0.048999995,0.0037416576,0.30400002,0.0037416576,0.358,0.0014142137,0.052000016,0.003,-0.111,0.003,-0.024999976,0.0014142137,-0.055999994,0.0014142137,0.22849839757260726,0.1121533033578747,1.692382,8570823.0,296.88403,2.0
2M19190884+4446426,5031.678,1.869,3.033,0.003,-0.096,0.001,-0.023000002,0.00244949,-0.207,0.00244949,0.43400002,0.00244949,0.198,0.0014142137,0.018,0.00244949,-0.019000001,0.00244949,0.013000004,0.0014142137,0.31599998,0.0014142137,0.016840787238504414,0.035974903283022525,1.039539,8619322.0,722.7016,2.0
2M19202332+4442142,5098.308,11.029,2.742,0.017,-0.511,0.002,0.11799997,0.0053851646,-0.14700001,0.007483315,0.48,0.0067082043,0.31299996,0.0028284274,0.054999977,0.0053851646,0.24199998,0.0053851646,-0.08200002,0.0028284274,-0.171,0.0028284274,0.06526293394423947,0.06357751598193796,1.162152,8620063.0,181.55374,2.0
2M19372766+4446578,4566.908,0.638,2.588,0.001,0.168,0.001,-0.038000003,,-0.048,,0.27499998,,0.19500001,0.0014142137,-0.022,,-0.025999993,,-0.156,0.0014142137,0.149,0.0014142137,0.7314291185247058,0.06601756619943555,5.388019,8631442.0,857.38257,2.0
2M19545962+4447254,4651.577,3.444,2.756,0.006,-0.06,0.001,-0.015999999,0.00244949,-0.08,0.00244949,0.234,0.003,0.099999994,0.0014142137,0.042,0.00244949,-0.043,0.00244949,0.003999997,0.0014142137,0.145,0.0014142137,0.5370359039459853,0.14274543307115642,3.443784,8646982.0,237.9706,2.0
2M19331881+4449576,4972.443,5.055,3.083,0.007,0.074,0.001,-0.058,0.00244949,-0.184,0.003,0.407,0.003,0.121999994,0.0014142137,0.015000001,0.00244949,-0.085,0.00244949,-0.035,0.0014142137,0.19800001,0.0014142137,-0.13349409149219624,0.027652410866522977,0.73537,8693018.0,221.45113,2.0
2M19523122+4448093,4953.103,2.265,2.85,0.004,-0.143,0.001,-0.054999992,0.00244949,-0.185,0.00244949,0.24400002,0.0033166248,0.14600001,0.0014142137,0.008000001,0.00244949,-0.08299999,0.00244949,0.23300001,0.0014142137,0.16700001,0.0014142137,0.15044695234229238,0.01739982736415844,1.413992,8708654.0,548.4634,2.0
2M19225519+4459361,4637.737,3.488,2.554,0.007,-0.161,0.001,0.018999994,0.00244949,-0.11100002,0.00244949,0.268,0.003,0.257,0.0014142137,0.024999991,0.00244949,0.029,0.00244949,0.019999996,0.0014142137,-0.0059999973,0.0014142137,0.1022473924970395,0.05615476037622739,1.265457,8750704.0,221.58353,2.0
2M19360805+4454226,5070.151,5.579,3.025,0.008,-0.158,0.001,0.009000003,0.003,-0.202,0.0037416576,0.42900002,0.0037416576,0.238,0.0014142137,0.043000005,0.003,0.035000004,0.003,-0.06699999,0.0014142137,-0.023999989,0.0014142137,0.00914652806344984,0.02368521787577922,1.021284,8759207.0,239.71649,2.0
2M20051982+4459585,4936.003,5.278,2.694,0.009,-0.231,0.001,0.0,0.0037416576,0.0069999993,0.0037416576,0.356,0.0037416576,0.20300001,0.0014142137,0.030000001,0.0037416576,0.029,0.0037416576,0.629,0.0014142137,-0.008999988,0.0014142137,0.13648401830660348,0.014267051429268145,1.369254,8784382.0,223.36423,2.0
2M19234627+4505227,4978.864,1.573,3.134,0.002,-0.023,0.001,-0.067,0.00244949,-0.139,0.00244949,0.235,0.00244949,0.098000005,0.0014142137,0.022,0.00244949,-0.088,0.00244949,0.17,0.0014142137,0.3,0.0014142137,-0.10564350106393061,0.10616652924230399,0.784073,8816525.0,818.8353,2.0
2M19262179+4500459,4643.207,2.177,2.557,0.004,-0.142,0.001,0.008000001,0.0017320508,-0.019999996,0.0017320508,0.22600001,0.00244949,0.17300001,0.0014142137,-0.004999995,0.0017320508,0.026000008,0.0017320508,0.048000008,0.0014142137,0.054000005,0.0014142137,1.1461133935031644,0.11988453464413502,13.999528,8818252.0,358.16333,2.0
2M19372696+4503329,5034.652,3.693,3.05,0.005,0.08,0.001,-0.087,0.00244949,-0.157,0.003,0.41900003,0.003,0.08500001,0.0014142137,0.018,0.00244949,-0.083,0.00244949,-0.114999995,0.0014142137,0.15100001,0.0014142137,-0.13920996346745027,0.09852717025080146,0.725755,8825444.0,317.85834,2.0
2M19405000+4503470,4784.054,2.464,2.896,0.004,0.089,0.001,-0.042000003,0.0017320508,-0.040000003,0.0017320508,0.57,0.0017320508,0.114999995,0.0014142137,0.023000002,0.0017320508,-0.033,0.0017320508,-0.088,0.0014142137,-0.0069999993,0.0014142137,0.1902532378866119,0.011047925664037304,1.54972,8827934.0,342.96008,2.0
2M20005721+4501282,4902.67,3.769,2.752,0.007,-0.644,0.002,0.274,0.0041231057,-0.027999997,0.0057445625,0.278,0.0066332496,0.406,0.0022360682,0.224,0.0041231057,0.392,0.0041231057,-0.532,0.0028284274,-0.060000002,0.0028284274,0.4182109420397188,0.11441298791150208,2.619455,8845313.0,366.3222,2.0
2M19404886+4511295,4914.941,6.018,2.892,0.01,-0.116,0.001,-0.023000002,0.0037416576,-0.07100001,0.0037416576,0.319,0.0037416576,0.141,0.0014142137,0.018,0.0037416576,-0.074,0.0037416576,-0.096,0.0014142137,0.366,0.0014142137,0.18944539404148833,0.08460704170136547,1.54684,8895291.0,186.00189,2.0
2M19550926+4510375,4514.78,1.127,2.652,0.003,0.221,0.001,-0.013999999,0.0017320508,0.05299999,0.0017320508,0.26599997,0.0017320508,0.124999985,0.0014142137,-0.030000001,0.0017320508,-0.0059999973,0.0017320508,-0.421,0.0014142137,0.32999998,0.0014142137,0.8128042347981378,0.07625113429774484,6.498367,8907943.0,400.2655,2.0
2M20031610+4509192,4862.406,1.956,3.031,0.003,0.043,0.001,-0.049000002,0.0017320508,-0.112,0.0017320508,0.278,0.00244949,0.12100001,0.0014142137,0.009,0.0017320508,-0.027,0.0017320508,0.058000002,0.0014142137,0.30699998,0.0014142137,0.054111449759402325,0.03722263406140738,1.132691,8914923.0,522.1674,2.0
2M18575109+4516185,4802.053,3.21,2.912,0.005,-0.019,0.001,0.0010000002,0.00244949,-0.208,0.003,0.329,0.003,0.17099999,0.0014142137,0.024,0.00244949,-0.016999999,0.00244949,0.058,0.0014142137,0.258,0.0014142137,0.3779391964563295,0.05256987526669877,2.387477,8936339.0,309.12186,2.0
2M19245271+4517111,4935.764,2.798,2.744,0.005,-0.159,0.001,0.0009999871,0.00244949,-0.25300002,0.00244949,0.44699997,0.00244949,0.182,0.0014142137,0.041999996,0.00244949,-0.089,0.00244949,0.078999996,0.0014142137,-0.14400001,0.0014142137,-0.11645779930571677,0.1270438702416116,0.76479,8951252.0,446.9543,2.0
2M19062541+4519576,4608.532,1.211,2.581,0.003,-0.04,0.001,-0.057000004,0.0017320508,-0.11800001,0.0017320508,0.277,0.00244949,0.136,0.0014142137,0.011999998,0.0017320508,-0.015000001,0.0017320508,0.115,0.0014142137,0.15900001,0.0014142137,0.29286011810028606,0.0909658823966231,1.962728,9009158.0,552.103,2.0
2M19213304+4522372,4880.013,8.542,2.694,0.016,-0.344,0.002,0.025000006,0.0061644143,-0.004999995,0.0067082043,0.12200001,0.0067082043,0.31100002,0.0028284274,0.039000005,0.0061644143,0.15500002,0.0061644143,-0.885,0.0028284274,0.22100002,0.0028284274,0.9504318435151092,0.10573422536532642,8.921376,9018004.0,137.80815,2.0
2M19361872+4519393,5036.824,3.927,3.032,0.005,0.111,0.001,-0.13,0.00244949,-0.195,0.003,0.39999998,0.003,0.112,0.0014142137,-0.036,0.00244949,-0.146,0.00244949,0.078999996,0.0014142137,-0.102,0.0014142137,-0.22505187351198516,0.12739181327606963,0.595591,9028221.0,229.17252,2.0
2M19424835+4522404,4993.98,9.194,2.771,0.016,-0.325,0.002,-0.043000013,0.0053851646,0.072,0.0053851646,0.17699999,0.006,0.269,0.0028284274,-0.026000023,0.0053851646,-0.15400001,0.0053851646,0.505,0.0028284274,0.10899998,0.0028284274,0.29970925423766154,0.06909510079980145,1.993927,9033281.0,150.34175,2.0
2M19231055+4527206,4772.361,4.542,2.931,0.007,-0.057,0.001,-0.032,0.0033166248,-0.065,0.0033166248,0.249,0.0037416576,0.104,0.0014142137,0.0069999993,0.0033166248,-0.058000002,0.0033166248,0.106,0.0014142137,0.43,0.0014142137,0.29162988155577707,0.06698828222823443,1.957176,9086060.0,217.0697,2.0
2M19240504+4529436,4512.057,2.145,2.804,0.005,0.029,0.001,0.120000005,0.00244949,0.135,0.00244949,0.144,0.003,0.134,0.0014142137,0.036,0.00244949,0.088,0.00244949,0.283,0.0014142137,0.371,0.0014142137,0.7670059529360282,0.13716498336301194,5.847981,9086653.0,224.49739,2.0
2M19333331+4526056,4506.993,3.356,2.676,0.008,0.086,0.002,0.07999999,0.0037416574,0.114,0.0037416574,0.19800001,0.0041231057,0.24900001,0.0028284274,0.012999997,0.0037416574,0.101,0.0037416574,-0.512,0.0028284274,0.234,0.0028284274,1.003306390536066,0.06305285155754428,10.076423,9093038.0,131.25134,2.0
2M19554378+4527330,4791.427,2.902,2.817,0.005,-0.081,0.001,-0.054000005,0.00244949,0.029,0.00244949,0.234,0.003,0.106,0.0014142137,0.041,0.00244949,-0.056999996,0.00244949,0.311,0.0014142137,-0.121999994,0.0014142137,0.2200021177237704,0.0723827625665782,1.659595,9112472.0,312.87878,2.0
2M19590472+4528355,4804.178,2.058,2.979,0.003,0.145,0.001,-0.051,0.0017320508,-0.083,0.0017320508,0.374,0.0017320508,0.128,0.0014142137,-0.003999993,0.0017320508,-0.022999994,0.0017320508,-0.14899999,0.0014142137,0.25,0.0014142137,0.10847775018532999,0.04336002830090304,1.283742,9115334.0,431.48135,2.0
2M19142703+4535380,4799.592,2.729,2.721,0.005,0.076,0.001,-0.036,0.00244949,-0.116,0.00244949,0.339,0.00244949,0.153,0.0014142137,0.0040000007,0.00244949,-0.019999996,0.00244949,-0.27,0.0014142137,0.169,0.0014142137,0.27648455233604,0.02749031987710006,1.890099,9147335.0,315.64615,2.0
2M19222634+4532326,4531.974,0.849,2.448,0.002,-0.107,0.001,0.0069999993,0.0017320508,0.076000005,0.0017320508,0.36699998,0.0017320508,0.178,0.0014142137,0.0,0.0017320508,-0.0040000007,0.0017320508,0.391,0.0014142137,-0.243,0.0014142137,0.4398051071197239,0.10732472487760128,2.752993,9151578.0,674.6511,2.0
2M19532144+4538467,4680.563,6.505,2.511,0.014,-0.43,0.002,0.07700002,0.00489898,-0.027999997,0.00489898,0.221,0.0053851646,0.27,0.0028284274,0.134,0.00489898,0.10800001,0.00489898,-0.032999992,0.0028284274,-0.112999976,0.0028284274,0.7083768735310515,0.10823817684907523,5.109482,9237611.0,151.55283,2.0
2M19010868+4542564,4785.663,5.144,2.818,0.009,-0.132,0.001,0.023000002,0.0033166248,-0.027999997,0.0037416576,0.17899999,0.0037416576,0.221,0.0014142137,0.023999996,0.0033166248,0.073,0.0037416576,-0.16100001,0.0014142137,-0.08,0.0014142137,0.42220494286301524,0.030550037703233394,2.643656,9268083.0,187.70834,2.0
2M19012443+4547079,4533.573,1.351,2.524,0.004,-0.101,0.001,0.194,0.0017320508,0.15200001,0.0017320508,0.208,0.0017320508,0.285,0.0014142137,0.105000004,0.0017320508,0.18200001,0.0017320508,0.026,0.0014142137,0.163,0.0014142137,1.0783414863178855,0.11220445082395061,11.976819,9268197.0,366.60272,2.0
2M19253635+4547265,4808.159,2.428,2.63,0.004,-0.157,0.001,-0.008999988,0.0017320508,-0.157,0.00244949,0.22800002,0.00244949,0.192,0.0014142137,0.043000005,0.00244949,-0.004999995,0.0017320508,0.09900001,0.0014142137,-0.036,0.0014142137,0.5435199913072517,0.05331409777354684,3.495586,9279769.0,423.91043,2.0
2M19383551+4551079,4967.241,5.155,3.108,0.007,0.108,0.001,-0.04,0.00244949,-0.174,0.00244949,0.39799997,0.003,0.12799999,0.0014142137,0.016999997,0.00244949,-0.048000004,0.00244949,0.064,0.0014142137,-0.062000003,0.0014142137,-0.21861016077415069,0.00715321321420785,0.604491,9349632.0,211.67429,2.0
2M19535162+4548487,4505.811,0.737,2.75,0.002,0.333,0.001,-0.0150000155,0.0017320508,-0.041999996,0.0017320508,0.49,0.0017320508,0.102,0.0014142137,-0.038000017,0.0017320508,-0.020999998,0.0017320508,-0.087,0.0014142137,0.16600001,0.0014142137,0.540943185925474,0.1139033687560241,3.474907,9361885.0,603.68036,2.0
2M19593711+4548542,4734.773,1.677,2.66,0.003,-0.092,0.001,-0.012000002,0.0017320508,-0.077,0.0017320508,0.17899999,0.00244949,0.193,0.0014142137,0.041,0.0017320508,-0.031999998,0.0017320508,-0.001000002,0.0014142137,-0.016999997,0.0014142137,0.6091279591677294,0.03345289680954263,4.065631,9366774.0,524.0607,2.0
2M19350640+4555045,4925.086,8.969,2.496,0.016,-0.479,0.002,0.076000005,0.0053851646,-0.030999988,0.006,0.197,0.0067082043,0.324,0.0028284274,0.02000001,0.0053851646,0.21900001,0.0053851646,-0.299,0.0028284274,0.277,0.0028284274,0.8694991979592143,0.09639237170800133,7.404559,9408909.0,146.21448,2.0
2M19390054+4602242,4894.384,2.115,2.846,0.004,-0.166,0.001,0.034999996,0.0017320508,0.06199999,0.0017320508,0.39499998,0.00244949,0.233,0.0014142137,0.03999999,0.0017320508,0.0059999973,0.0017320508,0.763,0.0014142137,-0.098000005,0.0014142137,-0.06640035678524019,0.08818603633772382,0.858222,9472481.0,488.85437,2.0
2M20013827+4604468,4804.448,1.343,2.932,0.002,0.036,0.001,-0.065,0.0017320508,-0.103,0.0017320508,0.278,0.00244949,0.122999996,0.0014142137,-0.008999998,0.0017320508,-0.081,0.0017320508,0.083000004,0.0014142137,0.30800003,0.0014142137,0.20853030244936416,0.009626009128962401,1.616331,9491316.0,712.58966,2.0
2M19022297+4615098,4761.136,1.13,2.73,0.002,0.018,0.001,-0.037,0.0017320508,-0.105,0.0017320508,0.29299998,0.00244949,0.164,0.0014142137,0.022,0.0017320508,-0.031999998,0.0017320508,-0.004999999,0.0014142137,0.255,0.0014142137,0.3399411129270501,0.019347111232640553,2.187465,9575645.0,758.3687,2.0
2M19415343+4614449,4619.658,3.422,2.688,0.006,0.084,0.001,-0.033999998,0.00244949,-0.022999998,0.00244949,0.33,0.00244949,0.11800001,0.0014142137,-0.06,0.00244949,-0.033999998,0.00244949,-0.167,0.0014142137,0.356,0.0014142137,0.6510601335271587,0.049461625013474474,4.477753,9597524.0,194.26706,2.0
2M19504457+4615343,4709.961,2.166,2.778,0.004,0.153,0.001,-0.042999998,0.0017320508,-0.066999994,0.0017320508,0.39100003,0.0017320508,0.15599999,0.0014142137,-0.023000002,0.0017320508,-0.015000001,0.0017320508,-0.174,0.0014142137,0.157,0.0014142137,0.33794779234435535,0.013958687630308527,2.177448,9604524.0,340.70477,2.0
