APOGEE_ID,TEFF,TEFF_ERR,LOGG,LOGG_ERR,FE_H,FE_H_ERR,MG_FE,MG_FE_ERR,C_FE,C_FE_ERR,N_FE,N_FE_ERR,AL_FE,AL_FE_ERR,CA_FE,CA_FE_ERR,O_FE,O_FE_ERR,CE_FE,CE_FE_ERR,ND_FE,ND_FE_ERR,logAge,logAgeErr,age,KIC_ID,SNR,EVO_STATE
2M19362730+4042163,4268.052,1.554,2.199,0.007,-0.113,0.001,0.036,0.00244949,-0.0069999993,0.00244949,0.146,0.003,0.146,0.0014142137,-0.001000002,0.00244949,0.042999998,0.00244949,-0.39400002,0.0014142137,-0.089999996,0.0014142137,1.0237169268553492,0.11892085261994319,10.561289,5541499.0,191.72154,1.0
2M19474065+4042113,4813.277,1.852,3.329,0.002,0.026,0.001,0.022,0.0017320508,-0.013,0.0017320508,0.21900001,0.00244949,0.19299999,0.0014142137,0.053999998,0.0017320508,-0.006000001,0.0017320508,-0.503,0.0014142137,0.284,0.0014142137,0.7672643890233046,0.06124048413737573,5.851462,5553307.0,533.7928,1.0
2M19280384+4051558,4674.89,3.73,3.283,0.006,0.313,0.001,-0.0119999945,0.00244949,0.004999995,0.00244949,0.30100003,0.003,0.178,0.0014142137,0.016000003,0.00244949,-0.044,0.00244949,-0.475,0.0014142137,0.364,0.0014142137,0.756840733665974,0.03311851296509679,5.712691,5620636.0,169.9522,1.0
2M19312356+4050563,4972.055,5.181,3.166,0.007,-0.226,0.001,0.058,0.003,-0.10400002,0.0037416576,0.208,0.0037416576,0.16299999,0.0014142137,0.075,0.003,0.08999999,0.003,0.042999998,0.0014142137,0.049999997,0.0014142137,0.34581368421474296,0.04994353733458144,2.217245,5623391.0,265.25003,1.0
2M19373310+4050297,4636.786,5.275,2.438,0.014,-0.686,0.002,0.292,0.0053851646,0.062999964,0.0067082043,0.028999984,0.008306623,0.39999998,0.0028284274,0.20999998,0.0053851646,0.382,0.0053851646,-0.43700004,0.0028284274,0.14899999,0.0028284274,0.9451093804602997,0.08971314294375733,8.812708,5628775.0,155.00888,1.0
2M19391015+4049146,5076.747,5.016,2.999,0.007,-0.088,0.001,-0.035000004,0.003,-0.15,0.003,0.351,0.003,0.175,0.0014142137,0.07,0.003,-0.040999994,0.003,0.088,0.0014142137,0.039,0.0014142137,-0.13463303985672226,0.0853242128353533,0.733444,5630215.0,290.1524,1.0
2M19392781+4053507,4730.25,8.593,2.922,0.014,-0.04,0.002,-0.031000003,0.0057445625,-0.16499999,0.0061644143,0.256,0.0067082043,0.211,0.0028284274,0.077,0.0061644143,-0.031000003,0.0057445625,-0.17699999,0.0028284274,0.245,0.0028284274,0.43413822808922176,0.06339278842775818,2.717304,5630500.0,106.134346,1.0
2M18564987+4055220,4954.799,15.184,2.766,0.029,-1.072,0.003,0.15800005,0.009899495,0.13600004,0.026419688,-0.42299998,0.12828484,0.24100006,0.004242641,0.15400004,0.009899495,0.18900001,0.009899495,0.08100003,0.004242641,0.29200006,0.004242641,0.9366597896513196,0.04230467706445957,8.642906,5685682.0,133.59998,1.0
2M19175558+4056477,4557.137,1.499,1.703,0.006,-1.276,0.002,0.273,0.0037416574,-0.16600001,0.009273618,0.18500006,0.016155494,0.40000004,0.0028284274,0.26700008,0.0037416574,0.47300005,0.0037416574,-0.01699996,0.0028284274,-0.20700002,0.0028284274,1.0775365750354404,0.1398832486808961,11.954642,5698156.0,574.187,1.0
2M19204663+4055080,3938.175,0.62,1.783,0.003,0.119,0.001,0.008000001,,0.033999994,,0.16700001,0.0017320508,0.11,0.0014142137,-0.039000005,,0.031000003,,-0.155,0.0014142137,-0.078,0.0014142137,1.2226409961713052,0.07047923162630543,16.697098,5700488.0,296.05978,1.0
2M19222458+4059345,4583.684,2.664,2.606,0.006,-0.168,0.001,0.048999995,0.00244949,-0.016000003,0.00244949,0.206,0.003,0.20199999,0.0014142137,0.045999996,0.00244949,0.052999996,0.00244949,-0.11999999,0.0014142137,0.023000002,0.0014142137,0.6955423508959973,0.061165640683526486,4.960693,5701850.0,251.0563,1.0
2M19225650+4056598,4908.553,4.961,3.121,0.007,-0.33,0.001,0.10700001,0.003,-0.010999978,0.0037416576,0.128,0.004582576,0.256,0.0014142137,0.08600001,0.003,0.136,0.003,-0.014999986,0.0014142137,0.016000003,0.0014142137,0.7738904731015127,0.03843649173587494,5.941423,5702251.0,264.3737,1.0
2M19272999+4057270,4383.679,2.342,2.111,0.012,-0.551,0.002,0.31800002,0.0041231057,0.073000014,0.0041231057,0.07800001,0.0053851646,0.374,0.0022360682,0.201,0.0041231057,0.297,0.0041231057,-0.31199998,0.0028284274,0.00999999,0.0028284274,0.9351482451259904,0.10076897800502801,8.612877,5705708.0,167.98712,1.0
2M19285078+4054466,4752.198,5.31,3.038,0.008,-0.016,0.001,0.006000001,0.0033166248,-0.045999996,0.0033166248,0.32,0.0037416576,0.171,0.0014142137,0.022,0.0033166248,0.006000001,0.0033166248,-0.083,0.0014142137,0.008,0.0014142137,0.5093641089749719,0.060582846508438176,3.231202,5706724.0,160.71417,1.0
2M19300021+4057310,4166.572,1.388,1.922,0.011,-0.408,0.002,0.302,0.0037416574,0.146,0.0037416574,0.14199999,0.0046904157,0.417,0.0028284274,0.204,0.0037416574,0.277,0.0037416574,-0.29900002,0.0028284274,0.028999984,0.0028284274,1.1824951121582241,0.11068609170039606,15.22282,5707691.0,142.88933,1.0
2M19301199+4058587,4205.177,0.974,2.2,0.005,0.029,0.001,0.050000004,0.00244949,0.044,0.00244949,0.14,0.00244949,0.15100001,0.0014142137,-0.011,,0.050000004,0.00244949,-0.093,0.0014142137,-0.024999999,0.0014142137,1.1699657367728802,0.09822551267583438,14.789917,5707854.0,242.53497,1.0
2M19461823+4055335,4028.177,1.613,1.997,0.007,0.185,0.001,0.030000001,0.0033166248,0.060000002,0.0033166248,0.21700001,0.0037416576,0.122999996,0.0014142137,-0.05600001,,0.024000004,0.0033166248,-0.204,0.0014142137,-0.037,0.0014142137,1.1788740274397165,0.09668768734090748,15.096422,5723238.0,122.52161,1.0
2M19492734+4054564,4156.093,0.549,1.833,0.004,-0.277,0.001,0.24100001,0.0017320508,0.17400001,0.0017320508,0.24100001,0.0017320508,0.271,0.0014142137,0.088000014,,0.22500001,0.0017320508,-0.18899998,0.0014142137,-0.139,0.0014142137,1.1436338377592952,0.13552163939855025,13.919827,5726966.0,369.01373,1.0
2M19011386+4100430,4609.323,4.611,2.649,0.01,-0.192,0.002,0.047000006,0.0037416574,-0.009000003,0.0037416574,0.23,0.0041231057,0.178,0.0022360682,0.030000001,0.0037416574,0.106,0.0037416574,-0.025999993,0.0028284274,0.037,0.0028284274,0.6986437266474966,0.04959102497498467,4.996245,5773063.0,152.35355,1.0
2M19135189+4101101,4912.184,6.924,3.224,0.009,-0.17,0.001,0.040000007,0.0037416576,-0.036,0.0037416576,0.19600001,0.004358899,0.165,0.0014142137,0.088,0.0037416576,0.124,0.0037416576,0.034999996,0.0014142137,-0.24499999,0.0022360682,0.61857416380904,0.03873283029590787,4.15503,5780614.0,182.22511,1.0
2M19140896+4105495,4253.258,0.502,2.237,0.002,0.07,0.001,-0.02,0.0017320508,-0.0019999966,0.0017320508,0.24200001,0.0017320508,0.071,0.0014142137,-0.062,,-0.001000002,0.0017320508,-0.035,0.0014142137,0.12,0.0014142137,0.9340982615010043,0.14655436324689128,8.592079,5780782.0,552.62317,1.0
2M19203177+4104010,4338.548,1.538,2.073,0.008,-0.581,0.001,0.31699997,0.003,0.122999966,0.003,0.08199996,0.0037416576,0.38199997,0.0014142137,0.19799998,0.00244949,0.26399997,0.00244949,0.27899998,0.0014142137,-0.007000029,0.0014142137,1.08281899991763,0.08681064676977554,12.100937,5785710.0,239.07715,1.0
2M19292271+4103233,4844.451,3.88,2.986,0.006,-0.178,0.001,-0.018999994,0.003,-0.065,0.003,0.18900001,0.003,0.12900001,0.0014142137,0.033000007,0.003,-0.003999993,0.003,0.069000006,0.0014142137,0.042999998,0.0014142137,0.2375869643775347,0.06219794838709262,1.728172,5792581.0,288.89825,1.0
2M19394258+4100355,4085.37,0.738,1.956,0.004,0.05,0.001,0.0,,0.028,,0.223,0.0017320508,0.117,0.0014142137,-0.041,,0.021999996,,0.0,0.0014142137,0.205,0.0014142137,0.5542859571460685,0.12907855017373307,3.583323,5801629.0,299.41177,1.0
2M19460744+4103253,4439.103,1.058,2.616,0.003,0.171,0.001,-0.001000002,0.0017320508,0.009000003,0.0017320508,0.342,0.0017320508,0.155,0.0014142137,0.0119999945,0.0017320508,-0.001000002,0.0017320508,-0.23200001,0.0014142137,0.315,0.0014142137,0.8413457655568389,0.10262236235017254,6.939781,5808444.0,377.7945,1.0
2M19560456+4103248,4795.86,5.864,3.072,0.009,-0.013,0.001,0.059,0.0037416576,-0.103,0.0037416576,0.337,0.0037416576,0.241,0.0014142137,0.098000005,0.0037416576,0.031999998,0.0033166248,-0.292,0.0022360682,0.148,0.0014142137,0.47437100856462355,0.043558349822558254,2.981062,5820359.0,164.03633,1.0
2M18514993+4106125,4551.929,1.261,2.514,0.003,-0.074,0.001,-0.073,0.0017320508,-0.128,0.0017320508,0.243,0.00244949,0.081,0.0014142137,-0.008999996,0.0017320508,-0.045999996,0.0017320508,0.156,0.0014142137,0.027000003,0.0014142137,0.05125905629265745,0.05936449371392493,1.125276,5854239.0,489.9612,1.0
2M18583415+4110232,4628.332,2.441,2.873,0.004,0.206,0.001,-0.0059999973,0.00244949,-0.018999994,0.00244949,0.51600003,0.00244949,0.111,0.0014142137,-0.0059999973,0.00244949,-0.026999995,0.00244949,-0.34600002,0.0014142137,0.029,0.0014142137,0.2832516891638519,0.04871258720509839,1.919781,5857618.0,270.69583,1.0
2M18584828+4108138,4302.619,0.92,2.202,0.005,-0.419,0.001,0.315,0.0017320508,0.11899999,0.0017320508,0.08500001,0.0033166248,0.425,0.0014142137,0.185,0.0017320508,0.29299998,0.0017320508,-0.33299997,0.0014142137,0.141,0.0014142137,1.144123085434118,0.09524118881983597,13.935517,5857724.0,320.17508,1.0
2M19003896+4107044,4155.256,0.691,2.132,0.004,-0.05,0.001,-0.0020000003,,0.085999995,0.0017320508,0.195,0.0017320508,0.143,0.0014142137,-0.0040000007,,0.060000002,0.0017320508,-0.081,0.0014142137,-0.009,0.0014142137,0.9720640086377408,0.14171393661939277,9.377002,5858641.0,321.0936,1.0
2M19011396+4109061,4937.114,7.403,3.158,0.012,-0.794,0.002,0.286,0.0053851646,0.069000006,0.012806248,-0.144,0.017578395,0.33000004,0.0028284274,0.26400006,0.0053851646,0.38500002,0.0053851646,-0.20499998,0.0028284274,-0.17399997,0.0028284274,1.0209512818438926,0.0421442788163662,10.494247,5858947.0,218.15585,1.0
2M19132011+4115408,4624.089,5.64,2.639,0.012,-0.18,0.002,0.062000006,0.0045825755,0.0140000135,0.0045825755,0.30900002,0.00489898,0.23200001,0.0028284274,0.05600001,0.0045825755,0.046000004,0.0045825755,-0.257,0.0028284274,-0.026999995,0.0028284274,0.4469499854828912,0.08462162709062836,2.798659,5949648.0,137.09027,1.0
2M19145245+4115440,4176.608,0.565,2.182,0.003,0.016,0.001,0.011,0.0017320508,0.027999999,0.0017320508,0.16,0.0017320508,0.129,0.0014142137,0.013999999,0.0017320508,0.025999999,0.0017320508,0.007999999,0.0014142137,-0.078,0.0014142137,0.8948278296829337,0.13485771748498915,7.849244,5950668.0,410.3349,1.0
2M18514923+4122393,4226.034,0.637,2.019,0.004,-0.353,0.001,0.269,0.0017320508,0.10699998,0.0017320508,0.18399999,0.00244949,0.36699998,0.0014142137,0.15499999,0.0017320508,0.232,0.0017320508,-0.09,0.0014142137,0.13199998,0.0014142137,1.1936836152817796,0.08561151385446722,15.620093,6020718.0,355.2889,1.0
2M19134879+4120020,4327.015,2.854,2.139,0.014,-0.459,0.002,0.27899998,0.00489898,0.157,0.00489898,0.12399998,0.006,0.421,0.0028284274,0.19299999,0.00489898,0.282,0.00489898,-0.297,0.0028284274,-0.16600001,0.0028284274,1.2054529291008433,0.08667215107099424,16.049183,6032371.0,122.23492,1.0
2M19151248+4123264,4497.687,3.253,2.498,0.009,-0.119,0.001,0.0,0.0033166248,-0.013999999,0.0033166248,0.221,0.0037416576,0.238,0.0014142137,0.039000005,0.0033166248,0.019000001,0.0033166248,0.011,0.0014142137,0.232,0.0014142137,0.6411562056367018,0.07401361624751557,4.376795,6033295.0,159.92271,1.0
2M19331843+4119533,4163.828,1.0,2.154,0.005,0.079,0.001,0.033,0.00244949,0.05099999,0.00244949,0.194,0.00244949,0.19100001,0.0014142137,0.036999993,0.00244949,0.056,0.00244949,-0.16600001,0.0014142137,0.085,0.0014142137,0.9572801741511474,0.12005689410172132,9.063171,6047277.0,209.82864,1.0
2M19472001+4122451,4711.214,2.538,2.839,0.005,-0.135,0.001,-0.015999988,0.0017320508,-0.14400001,0.00244949,0.208,0.00244949,0.19,0.0014142137,0.039000005,0.0017320508,0.018000007,0.0017320508,0.117000006,0.0014142137,0.08500001,0.0014142137,0.4753150370541348,0.060670707216068855,2.987549,6060867.0,356.78854,1.0
2M19480992+4123269,4799.04,3.173,3.024,0.005,-0.248,0.001,0.07699999,0.003,-0.022000015,0.003,0.168,0.0037416576,0.22,0.0014142137,0.054999992,0.003,0.077999994,0.003,-0.25399998,0.0014142137,0.248,0.0014142137,0.7696046802816691,0.04337169067888582,5.883079,6061867.0,331.18417,1.0
2M19540427+4120098,4184.055,0.59,2.358,0.002,0.176,0.001,0.015000001,,0.09099999,,0.222,0.0017320508,0.111,0.0014142137,-0.018999994,,0.033000007,,-0.114999995,0.0014142137,0.206,0.0014142137,1.1250037999051186,0.13410719803281404,13.335331,6067958.0,402.98932,1.0
2M19150275+4125281,4531.698,2.545,2.947,0.005,0.25,0.001,0.02000001,0.00244949,-0.004999995,0.00244949,0.29799998,0.003,0.17699999,0.0014142137,0.0069999993,0.00244949,0.007999986,0.00244949,-0.257,0.0014142137,-0.06999999,0.0014142137,0.8276185976639233,0.033330733581555555,6.723859,6114108.0,190.74638,1.0
2M19320311+4125243,4402.774,1.9,2.411,0.007,-0.234,0.001,0.23799999,0.00244949,0.114,0.00244949,0.187,0.003,0.313,0.0014142137,0.121999994,0.00244949,0.212,0.00244949,-0.22999999,0.0014142137,0.137,0.0014142137,0.8908453245346858,0.08769006248831346,7.777595,6127331.0,189.71863,1.0
2M19475722+4127078,4824.792,8.482,2.912,0.014,-0.206,0.002,0.020999998,0.00489898,-0.055000007,0.0053851646,0.169,0.006,0.201,0.0028284274,0.06299999,0.0053851646,0.0069999993,0.00489898,-0.268,0.0028284274,-0.102,0.0028284274,0.6774902432075876,0.04894828665137497,4.758721,6142942.0,123.3879,1.0
2M19493651+4124143,4680.62,1.836,3.099,0.003,0.099,0.001,0.016999997,0.0017320508,-0.031999998,0.0017320508,0.21899998,0.00244949,0.18199998,0.0014142137,0.045999996,0.0017320508,-0.018,0.0017320508,-0.26,0.0014142137,0.067999996,0.0014142137,0.9005098487857253,0.04223270196807441,7.952613,6144777.0,420.9471,1.0
2M19013048+4131521,3994.159,1.454,2.078,0.006,0.303,0.001,0.04100001,,0.099999994,,0.23700002,0.003,-0.025000006,0.0014142137,-0.025000006,,0.037999988,,-0.168,0.0014142137,-0.030999988,0.0014142137,1.106197358918678,0.14565482867079013,12.77019,6187604.0,146.46902,1.0
2M19024815+4135564,4799.512,4.851,2.881,0.008,-0.105,0.001,0.027999997,0.0033166248,-0.045999996,0.0037416576,0.194,0.0037416576,0.203,0.0014142137,0.053999998,0.0033166248,0.045999996,0.0033166248,0.029999994,0.0014142137,-0.089999996,0.0014142137,-0.027403789391022563,0.07531795477229522,0.93885,6188269.0,200.33116,1.0
2M19190563+4134051,4785.011,1.383,2.997,0.002,-0.118,0.001,-0.042999998,0.0017320508,-0.067,0.00244949,0.201,0.00244949,0.115,0.0014142137,0.027999997,0.0017320508,-0.009000003,0.0017320508,0.156,0.0014142137,0.21900001,0.0014142137,0.3023653504621298,0.045781639677923106,2.006159,6198476.0,740.0927,1.0
2M19270263+4132153,4872.334,6.205,3.204,0.008,-0.147,0.001,0.045,0.0037416576,-0.060000002,0.0037416576,0.18,0.004358899,0.17,0.0014142137,0.063,0.0037416576,0.013999999,0.0037416576,-0.214,0.0014142137,0.044,0.0014142137,0.7143411619217184,0.042293009855183646,5.180136,6204765.0,180.15965,1.0
2M19504089+4133247,4924.056,5.981,3.302,0.007,-0.007,0.001,-0.011999999,0.0037416576,-0.137,0.0037416576,0.255,0.004358899,0.113,0.0014142137,0.04,0.0037416576,0.005,0.0037416576,0.232,0.0014142137,0.146,0.0014142137,0.3478841922078411,0.08176820410982948,2.227841,6227242.0,205.48901,1.0
2M19515544+4134064,4583.987,2.638,2.655,0.008,-0.438,0.001,0.274,0.003,0.092999995,0.003,0.118,0.0037416576,0.403,0.0014142137,0.19399999,0.003,0.267,0.003,-0.293,0.0022360682,0.15899998,0.0014142137,0.8614149186359967,0.044089315273932436,7.268,6228364.0,241.47774,1.0
2M18585272+4140337,4263.219,1.326,2.147,0.008,-0.362,0.001,0.273,0.00244949,0.089999974,0.00244949,0.102,0.003,0.41,0.0014142137,0.17199999,0.00244949,0.22699998,0.00244949,-0.08500001,0.0014142137,-0.31800002,0.0014142137,1.1627597950807464,0.08742217733067541,14.546543,6267115.0,201.90901,1.0
2M19082032+4141512,4819.873,3.088,3.215,0.004,-0.113,0.001,0.055999998,0.00244949,-0.034,0.003,0.226,0.003,0.196,0.0014142137,0.051,0.00244949,0.033,0.00244949,-0.312,0.0014142137,0.083,0.0014142137,0.7994050684124605,0.04024343399164992,6.300936,6271966.0,300.3224,1.0
2M19192037+4140276,4631.729,6.003,2.704,0.013,-0.115,0.002,0.020000003,0.00489898,-0.009999998,0.00489898,0.151,0.0053851646,0.206,0.0028284274,0.102,0.00489898,-0.008999996,0.00489898,-0.09599999,0.0028284274,0.693,0.0028284274,0.6994972650792617,0.08594292681482311,5.006074,6279068.0,120.98073,1.0
2M19211472+4138453,4553.644,4.42,2.873,0.009,0.056,0.002,0.052,0.00489898,-0.0040000007,0.00489898,0.11699999,0.0053851646,0.16999999,0.0028284274,0.074999996,0.00489898,0.058,0.00489898,-0.118,0.0028284274,-0.225,0.0028284274,0.8620223744231238,0.05438567731206138,7.278173,6280589.0,125.740425,1.0
2M19292837+4138421,4395.346,0.65,2.218,0.002,-0.103,0.001,-0.060000002,0.0017320508,-0.15499999,0.0017320508,0.214,0.00244949,0.175,0.0014142137,-0.022,0.0017320508,-0.033000007,0.0017320508,0.065,0.0014142137,-0.165,0.0014142137,0.491891909783741,0.0987764525450621,3.103787,6286760.0,638.4487,1.0
2M19300100+4139504,4092.185,0.785,1.985,0.004,0.106,0.001,0.028000005,,0.057000004,,0.144,0.0017320508,0.125,0.0014142137,-0.049,,0.031999998,,-0.117,0.0014142137,0.19799998,0.0014142137,1.0863475848216275,0.14646722067728538,12.199656,6287184.0,262.16803,1.0
2M19363594+4138358,4615.844,5.912,2.57,0.014,-0.367,0.002,0.100000024,0.00489898,0.011000007,0.00489898,0.12600002,0.0053851646,0.256,0.0028284274,-0.0039999783,0.00489898,0.16200002,0.00489898,-0.443,0.0028284274,0.158,0.0028284274,0.836375265747155,0.0593121323762516,6.860808,6292598.0,123.96131,1.0
2M19365122+4136452,4620.163,6.479,2.69,0.013,-0.076,0.002,-0.001000002,0.00489898,-0.048,0.00489898,0.22999999,0.0053851646,0.174,0.0028284274,0.016999997,0.00489898,-0.0040000007,0.00489898,-0.289,0.0028284274,0.416,0.0028284274,0.7570104592982136,0.107364039164066,5.714924,6292833.0,110.72649,1.0
2M19465188+4140126,4766.816,3.704,2.886,0.006,-0.052,0.001,-0.056,0.00244949,-0.118,0.00244949,0.263,0.003,0.146,0.0014142137,0.02,0.00244949,-0.034,0.00244949,0.030000001,0.0014142137,0.085,0.0014142137,0.14013958494862683,0.08098320745116475,1.380828,6302852.0,254.14835,1.0
2M19482558+4139121,4785.423,1.808,2.997,0.003,-0.089,0.001,-0.018,0.0017320508,-0.060000002,0.0017320508,0.238,0.00244949,0.18,0.0014142137,0.038000003,0.0017320508,0.012000002,0.0017320508,-0.036,0.0014142137,0.038000003,0.0014142137,0.2713194426490541,0.047312503155001864,1.867753,6304676.0,523.54474,1.0
2M19544254+4141373,4562.556,3.851,2.851,0.009,-0.04,0.002,-0.0069999993,0.0030000003,0.0,0.0030000003,0.27,0.0034641016,0.029,0.0028284274,0.011999998,0.0030000003,0.025999999,0.0030000003,0.266,0.0028284274,-0.029,0.0028284274,0.48033527199428666,0.1336082296988309,3.022284,6311518.0,156.69037,1.0
2M18570475+4144198,4617.687,4.622,2.679,0.01,-0.084,0.002,-0.015000001,0.0037416574,-0.030000001,0.0037416574,0.24900001,0.0041231057,0.162,0.0022360682,0.026999999,0.0037416574,0.031999998,0.0037416574,-0.199,0.0028284274,0.065,0.0028284274,0.5264682540376946,0.08382282597053793,3.360998,6345145.0,150.503,1.0
2M19064077+4142352,4866.715,9.528,3.178,0.016,-0.445,0.002,0.265,0.0053851646,0.109999985,0.008306623,-0.0069999993,0.009165152,0.479,0.0028284274,0.18899998,0.0053851646,0.36699998,0.0053851646,0.16599998,0.0028284274,-0.043000013,0.0028284274,1.0198879421778988,0.034620793819538156,10.468584,6350070.0,129.97559,1.0
2M19183626+4147482,4596.652,5.553,2.508,0.014,-0.245,0.002,0.082,0.00489898,-0.049999982,0.00489898,0.199,0.0053851646,0.253,0.0028284274,0.07200001,0.00489898,0.112,0.00489898,-0.263,0.0028284274,-0.06099999,0.0028284274,0.8256273137415481,0.04849121004040819,6.6931,6357581.0,127.87825,1.0
2M19262172+4145241,4163.758,1.634,1.907,0.013,-0.325,0.002,0.28199998,0.0037416574,0.137,0.0037416574,0.18399999,0.0046904157,0.33999997,0.0028284274,0.12299998,0.0037416574,0.262,0.0037416574,-0.24199998,0.0028284274,-0.006000012,0.0028284274,1.1259660710358717,0.11838847304272637,13.364911,6363351.0,114.71717,1.0
2M19333162+4146595,4461.51,2.416,2.278,0.007,-0.113,0.001,0.022,0.00244949,0.065,0.00244949,0.416,0.00244949,0.14,0.0014142137,0.023999996,0.00244949,0.0009999946,0.00244949,0.78599995,0.0014142137,-0.437,0.0014142137,0.5011987072678604,0.08990091268435657,3.171018,6368959.0,202.69914,1.0
2M19505726+4146269,4626.328,1.069,2.955,0.002,0.167,0.001,0.016000003,0.0017320508,0.0059999973,0.0017320508,0.353,0.0017320508,0.18599999,0.0014142137,0.015000001,0.0017320508,0.0059999973,0.0017320508,-0.188,0.0014142137,0.308,0.0014142137,0.6126871359839715,0.05447869725897654,4.099087,6385953.0,601.2114,1.0
2M19550865+4144444,4485.632,1.043,2.53,0.003,-0.073,0.001,-0.031999998,0.0017320508,-0.067,0.0017320508,0.217,0.00244949,0.096,0.0014142137,0.008000001,0.0017320508,-0.013999999,0.0017320508,-0.07000001,0.0014142137,0.185,0.0014142137,0.3158274453591749,0.08701309017863623,2.069319,6390781.0,464.29276,1.0
2M18522063+4149520,4217.282,0.971,2.014,0.005,-0.065,0.001,0.0029999986,0.0017320508,0.004999999,0.0017320508,0.167,0.0017320508,0.113,0.0014142137,-0.031000003,0.0017320508,0.022999998,0.0017320508,-0.128,0.0014142137,-0.082,0.0014142137,1.2400503218521501,0.056085250647125766,17.380022,6421579.0,267.52634,1.0
2M19200956+4148050,4948.736,6.331,3.181,0.008,-0.005,0.001,-0.017,0.0037416576,-0.142,0.0037416576,0.371,0.0037416576,0.16399999,0.0014142137,0.046,0.0037416576,-0.063999996,0.0033166248,-0.37600002,0.0014142137,0.205,0.0014142137,0.1914616341486401,0.0485041138088857,1.554038,6437547.0,189.2283,1.0
2M19344865+4152000,4577.951,3.872,2.73,0.008,-0.084,0.001,0.0019999966,0.0033166248,0.011,0.0033166248,0.22999999,0.0037416576,0.154,0.0014142137,0.012999997,0.0033166248,0.0029999986,0.0033166248,0.012999997,0.0014142137,0.345,0.0014142137,0.8613968126961115,0.11296411857930531,7.267697,6448697.0,169.20993,1.0
2M19530336+4153270,4303.732,1.69,2.153,0.008,-0.188,0.001,0.077999994,0.00244949,0.007999986,0.00244949,0.13299999,0.003,0.204,0.0014142137,0.044,0.00244949,0.077999994,0.00244949,-0.097,0.0014142137,0.110999994,0.0014142137,1.1908655241455328,0.10208778837594751,15.519064,6466968.0,191.67079,1.0
2M18574089+4155342,4418.61,2.794,2.138,0.013,-0.586,0.002,0.26100004,0.0041231057,0.06300002,0.0041231057,0.10100001,0.0053851646,0.42700005,0.0028284274,0.20400003,0.0041231057,0.25700003,0.0041231057,-0.041999996,0.0028284274,-0.14999998,0.0028284274,1.1141328971830164,0.10042233946680025,13.005675,6502960.0,171.21696,1.0
2M19282642+4155203,4642.075,3.55,2.546,0.008,-0.122,0.001,-0.019000001,0.00244949,-0.141,0.00244949,0.24599999,0.003,0.168,0.0014142137,0.042000003,0.00244949,0.048,0.00244949,-0.031999998,0.0014142137,-0.009999998,0.0014142137,0.506258050217308,0.08547472591692541,3.208175,6523301.0,207.3145,1.0
2M19330611+4158149,4383.794,2.426,1.604,0.013,-0.902,0.002,0.35799998,0.0041231057,-0.06800002,0.0053851646,0.14600003,0.0069999998,0.37700003,0.0022360682,0.263,0.0041231057,0.40800002,0.0041231057,0.048000038,0.0028284274,0.037,0.0028284274,1.198404325492214,0.0879698963550767,15.790807,6527027.0,177.13362,1.0
2M18574335+4204449,4504.605,3.019,2.861,0.007,,,,,,,,,,,,,,,,,,,0.4756212197971634,0.05668478383755067,2.989656,6585816.0,144.16473,1.0
2M19012748+4202163,4262.713,1.213,2.09,0.006,-0.075,0.001,-0.018,0.00244949,-0.023999996,0.00244949,0.188,0.00244949,0.072000004,0.0014142137,-0.033,0.00244949,0.0050000027,0.00244949,0.022000004,0.0014142137,-0.070999995,0.0014142137,1.2503080472572707,0.045954809083317595,17.795412,6587865.0,250.0463,1.0
2M19245900+4201422,4676.842,3.877,1.642,0.01,-1.011,0.002,0.21600002,0.0041231057,-0.05400002,0.00489898,0.31500006,0.0057445625,0.31300002,0.0022360682,0.049000025,0.0041231057,0.41900003,0.0041231057,-0.21599996,0.0028284274,-0.037999988,0.0028284274,1.1394910692626412,0.13299919580946226,13.787676,6604231.0,292.6391,1.0
2M19342447+4204085,4334.585,2.008,2.475,0.006,0.163,0.001,0.013999999,0.00244949,0.058,0.00244949,0.288,0.003,0.13599999,0.0014142137,0.015000001,0.00244949,0.023000002,0.00244949,-0.31300002,0.0014142137,0.19899999,0.0014142137,0.8466329749756532,0.10785968639940309,7.024784,6612265.0,160.3554,1.0
2M19344417+4202525,4343.862,2.567,2.207,0.01,-0.076,0.001,-0.0060000047,0.0033166248,-0.07,0.0033166248,0.276,0.0037416576,0.15,0.0014142137,0.020999998,0.0033166248,0.0119999945,0.0033166248,-0.269,0.0014142137,0.043999996,0.0014142137,0.5054960545267058,0.09962231299153235,3.202551,6612550.0,143.14597,1.0
2M19380691+4205534,4366.791,3.186,1.692,0.017,-0.674,0.002,0.314,0.00489898,0.048000038,0.00489898,0.24900001,0.006,0.39400002,0.0028284274,0.13800001,0.00489898,0.34300002,0.00489898,-0.181,0.0028284274,0.11700004,0.0028284274,1.1670837278574646,0.1109341207602179,14.692095,6615669.0,130.55946,1.0
2M19064459+4209479,4808.694,6.678,3.126,0.012,-0.298,0.002,0.13200001,0.0041231057,0.018999994,0.0046904157,0.045000017,0.0053851646,0.257,0.0028284274,0.08600001,0.0041231057,0.13700001,0.0041231057,-0.18199998,0.0028284274,-0.032999992,0.0028284274,0.9893216907956776,0.05024362526641591,9.757121,6676125.0,172.2537,1.0
